seq,ts_code,symbol,name,area,industry,market,list_date
1215,002726.SZ,002726,龙大美食,山东,食品,中小板,20140626
1216,002727.SZ,002727,一心堂,云南,医药商业,中小板,20140702
1217,002728.SZ,002728,特一药业,广东,中成药,中小板,20140731
1218,002729.SZ,002729,好利科技,福建,元器件,中小板,20140912
1219,002730.SZ,002730,电光科技,浙江,专用机械,中小板,20141009
1220,002731.SZ,002731,萃华珠宝,辽宁,服饰,中小板,20141104
1221,002732.SZ,002732,燕塘乳业,广东,乳制品,中小板,20141205
1222,002733.SZ,002733,雄韬股份,深圳,电气设备,中小板,20141203
1223,002734.SZ,002734,利民股份,江苏,农药化肥,中小板,20150127
1224,002735.SZ,002735,王子新材,深圳,塑料,中小板,20141203
1225,002736.SZ,002736,国信证券,深圳,证券,中小板,20141229
1226,002737.SZ,002737,葵花药业,黑龙江,中成药,中小板,20141230
1227,002738.SZ,002738,中矿资源,北京,小金属,中小板,20141230
1228,002739.SZ,002739,万达电影,北京,影视音像,中小板,20150122
1229,002740.SZ,002740,ST爱迪尔,福建,服饰,中小板,20150122
1230,002741.SZ,002741,光华科技,广东,化工原料,中小板,20150216
1231,002742.SZ,002742,ST三圣,重庆,其他建材,中小板,20150217
1232,002743.SZ,002743,富煌钢构,安徽,钢加工,中小板,20150217
1233,002745.SZ,002745,木林森,广东,电气设备,中小板,20150217
1234,002746.SZ,002746,仙坛股份,山东,农业综合,中小板,20150216
1235,002747.SZ,002747,埃斯顿,江苏,机械基件,中小板,20150320
1236,002748.SZ,002748,世龙实业,江西,化工原料,中小板,20150319
1237,002749.SZ,002749,国光股份,四川,农药化肥,中小板,20150320
1238,002750.SZ,002750,龙津药业,云南,中成药,中小板,20150324
1239,002751.SZ,002751,*ST易尚,深圳,家居用品,中小板,20150424
1240,002752.SZ,002752,昇兴股份,福建,广告包装,中小板,20150422
1241,002753.SZ,002753,永东股份,山西,化工原料,中小板,20150519
1242,002755.SZ,002755,奥赛康,北京,化学制药,中小板,20150515
1243,002756.SZ,002756,永兴材料,浙江,特种钢,中小板,20150515
1244,002757.SZ,002757,南兴股份,广东,专用机械,中小板,20150527
1245,002758.SZ,002758,浙农股份,浙江,汽车服务,中小板,20150527
1246,002759.SZ,002759,天际股份,广东,家用电器,中小板,20150528
1247,002760.SZ,002760,凤形股份,江西,机械基件,中小板,20150611
1248,002761.SZ,002761,浙江建投,浙江,建筑工程,中小板,20150610
1249,002762.SZ,002762,金发拉比,广东,服饰,中小板,20150610
1250,002763.SZ,002763,汇洁股份,深圳,服饰,中小板,20150610
1251,002765.SZ,002765,蓝黛科技,重庆,元器件,中小板,20150612
1252,002766.SZ,002766,索菱股份,深圳,汽车配件,中小板,20150611
1253,002767.SZ,002767,先锋电子,浙江,电器仪表,中小板,20150612
1254,002768.SZ,002768,国恩股份,山东,塑料,中小板,20150630
1255,002769.SZ,002769,普路通,深圳,仓储物流,中小板,20150629
1256,002771.SZ,002771,真视通,北京,软件服务,中小板,20150629
1257,002772.SZ,002772,众兴菌业,甘肃,种植业,中小板,20150626
1258,002773.SZ,002773,康弘药业,四川,化学制药,中小板,20150626
1259,002774.SZ,002774,快意电梯,广东,运输设备,中小板,20170324
1260,002775.SZ,002775,文科园林,深圳,建筑工程,中小板,20150629
1261,002776.SZ,002776,ST柏龙,广东,服饰,中小板,20150626
1262,002777.SZ,002777,久远银海,四川,软件服务,中小板,20151231
1263,002778.SZ,002778,中晟高科,江苏,石油加工,中小板,20160106
1264,002779.SZ,002779,中坚科技,浙江,农用机械,中小板,20151209
1265,002780.SZ,002780,三夫户外,北京,服饰,中小板,20151209
1266,002781.SZ,002781,*ST奇信,江西,装修装饰,中小板,20151222
1267,002782.SZ,002782,可立克,深圳,电气设备,中小板,20151222
1268,002783.SZ,002783,凯龙股份,湖北,化工原料,中小板,20151209
1269,002785.SZ,002785,万里石,福建,其他建材,中小板,20151223
1270,002786.SZ,002786,银宝山新,深圳,专用机械,中小板,20151223
1271,002787.SZ,002787,华源控股,江苏,广告包装,中小板,20151231
1272,002788.SZ,002788,鹭燕医药,福建,医药商业,中小板,20160218
1273,002789.SZ,002789,建艺集团,深圳,装修装饰,中小板,20160311
1274,002790.SZ,002790,瑞尔特,福建,家居用品,中小板,20160308
1275,002791.SZ,002791,坚朗五金,广东,其他建材,中小板,20160329
1276,002792.SZ,002792,通宇通讯,广东,通信设备,中小板,20160328
1277,002793.SZ,002793,罗欣药业,浙江,化学制药,中小板,20160415
1278,002795.SZ,002795,永和智控,浙江,机械基件,中小板,20160428
1279,002796.SZ,002796,世嘉科技,江苏,通信设备,中小板,20160510
1280,002797.SZ,002797,第一创业,深圳,证券,中小板,20160511
1281,002798.SZ,002798,帝欧家居,四川,家居用品,中小板,20160525
1282,002799.SZ,002799,环球印务,陕西,广告包装,中小板,20160608
1283,002800.SZ,002800,天顺股份,新疆,仓储物流,中小板,20160530
1284,002801.SZ,002801,微光股份,浙江,电气设备,中小板,20160622
1285,002802.SZ,002802,洪汇新材,江苏,化工原料,中小板,20160629
1286,002803.SZ,002803,吉宏股份,福建,互联网,中小板,20160712
1287,002805.SZ,002805,丰元股份,山东,电气设备,中小板,20160707
1288,002806.SZ,002806,华锋股份,广东,铝,中小板,20160726
1289,002807.SZ,002807,江阴银行,江苏,银行,中小板,20160902
1290,002808.SZ,002808,恒久科技,江苏,元器件,中小板,20160812
1291,002809.SZ,002809,红墙股份,广东,化工原料,中小板,20160823
1292,002810.SZ,002810,山东赫达,山东,化工原料,中小板,20160826
1293,002811.SZ,002811,郑中设计,深圳,装修装饰,中小板,20160908
1294,002812.SZ,002812,恩捷股份,云南,电气设备,中小板,20160914
1295,002813.SZ,002813,路畅科技,深圳,汽车配件,中小板,20161012
1296,002815.SZ,002815,崇达技术,深圳,元器件,中小板,20161012
1297,002816.SZ,002816,和科达,深圳,专用机械,中小板,20161025
1298,002817.SZ,002817,黄山胶囊,安徽,化学制药,中小板,20161025
1299,002818.SZ,002818,富森美,四川,其他商业,中小板,20161109
1300,002819.SZ,002819,东方中科,北京,电器仪表,中小板,20161111
1301,002820.SZ,002820,桂发祥,天津,食品,中小板,20161118
1302,002821.SZ,002821,凯莱英,天津,生物制药,中小板,20161118
1303,002822.SZ,002822,中装建设,深圳,装修装饰,中小板,20161129
1304,002823.SZ,002823,凯中精密,深圳,机械基件,中小板,20161124
1305,002824.SZ,002824,和胜股份,广东,铝,中小板,20170112
1306,002825.SZ,002825,纳尔股份,上海,化工原料,中小板,20161129
1307,002826.SZ,002826,易明医药,西藏,化学制药,中小板,20161209
1308,002827.SZ,002827,高争民爆,西藏,化工原料,中小板,20161209
1309,002828.SZ,002828,贝肯能源,新疆,石油开采,中小板,20161208
1310,002829.SZ,002829,星网宇达,北京,航空,中小板,20161213
1311,002830.SZ,002830,名雕股份,深圳,装修装饰,中小板,20161213
1312,002831.SZ,002831,裕同科技,深圳,广告包装,中小板,20161216
1313,002832.SZ,002832,比音勒芬,广东,服饰,中小板,20161223
1314,002833.SZ,002833,弘亚数控,广东,专用机械,中小板,20161228
1315,002835.SZ,002835,同为股份,深圳,IT设备,中小板,20161228
1316,002836.SZ,002836,新宏泽,广东,广告包装,中小板,20161229
1317,002837.SZ,002837,英维克,深圳,专用机械,中小板,20161229
1318,002838.SZ,002838,道恩股份,山东,塑料,中小板,20170106
1319,002839.SZ,002839,张家港行,江苏,银行,中小板,20170124
1320,002840.SZ,002840,华统股份,浙江,食品,中小板,20170110
1321,002841.SZ,002841,视源股份,广东,元器件,中小板,20170119
1322,002842.SZ,002842,翔鹭钨业,广东,小金属,中小板,20170119
1323,002843.SZ,002843,泰嘉股份,湖南,钢加工,中小板,20170120
1324,002845.SZ,002845,同兴达,深圳,元器件,中小板,20170125
1325,002846.SZ,002846,英联股份,广东,广告包装,中小板,20170207
1326,002847.SZ,002847,盐津铺子,湖南,食品,中小板,20170208
1327,002848.SZ,002848,高斯贝尔,湖南,家用电器,中小板,20170213
1328,002849.SZ,002849,威星智能,浙江,电器仪表,中小板,20170217
1329,002850.SZ,002850,科达利,深圳,电气设备,中小板,20170302
1330,002851.SZ,002851,麦格米特,深圳,电气设备,中小板,20170306
1331,002852.SZ,002852,道道全,湖南,食品,中小板,20170310
1332,002853.SZ,002853,皮阿诺,广东,家居用品,中小板,20170310
1333,002855.SZ,002855,捷荣技术,广东,元器件,中小板,20170321
1334,002856.SZ,002856,美芝股份,深圳,装修装饰,中小板,20170320
1335,002857.SZ,002857,三晖电气,河南,电器仪表,中小板,20170323
1336,002858.SZ,002858,力盛体育,上海,文教休闲,中小板,20170324
1337,002859.SZ,002859,洁美科技,浙江,元器件,中小板,20170407
1338,002860.SZ,002860,星帅尔,浙江,家用电器,中小板,20170412
1339,002861.SZ,002861,瀛通通讯,湖北,通信设备,中小板,20170413
1340,002862.SZ,002862,实丰文化,广东,文教休闲,中小板,20170411
1341,002863.SZ,002863,今飞凯达,浙江,汽车配件,中小板,20170418
1342,002864.SZ,002864,盘龙药业,陕西,中成药,中小板,20171116
1343,002865.SZ,002865,钧达股份,海南,电气设备,中小板,20170425
1344,002866.SZ,002866,传艺科技,江苏,IT设备,中小板,20170426
1345,002867.SZ,002867,周大生,深圳,服饰,中小板,20170427
1346,002868.SZ,002868,绿康生化,福建,农业综合,中小板,20170503
1347,002869.SZ,002869,金溢科技,深圳,通信设备,中小板,20170515
1348,002870.SZ,002870,香山股份,广东,汽车配件,中小板,20170515
1349,002871.SZ,002871,伟隆股份,山东,机械基件,中小板,20170511
1350,002872.SZ,002872,ST天圣,重庆,医药商业,中小板,20170519
1351,002873.SZ,002873,新天药业,贵州,中成药,中小板,20170519
1352,002875.SZ,002875,安奈儿,深圳,服饰,中小板,20170601
1353,002876.SZ,002876,三利谱,深圳,元器件,中小板,20170525
1354,002877.SZ,002877,智能自控,江苏,机械基件,中小板,20170605
1355,002878.SZ,002878,元隆雅图,北京,文教休闲,中小板,20170606
1356,002879.SZ,002879,长缆科技,湖南,电气设备,中小板,20170707
1357,002880.SZ,002880,卫光生物,深圳,生物制药,中小板,20170616
1358,002881.SZ,002881,美格智能,深圳,通信设备,中小板,20170622
1359,002882.SZ,002882,金龙羽,深圳,电气设备,中小板,20170717
1360,002883.SZ,002883,中设股份,江苏,建筑工程,中小板,20170620
1361,002884.SZ,002884,凌霄泵业,广东,机械基件,中小板,20170711
1362,002885.SZ,002885,京泉华,深圳,元器件,中小板,20170627
1363,002886.SZ,002886,沃特股份,深圳,塑料,中小板,20170627
1364,002887.SZ,002887,绿茵生态,天津,环境保护,中小板,20170801
1365,002888.SZ,002888,惠威科技,广东,元器件,中小板,20170721
1366,002889.SZ,002889,东方嘉盛,深圳,仓储物流,中小板,20170731
1367,002890.SZ,002890,弘宇股份,山东,农用机械,中小板,20170802
1368,002891.SZ,002891,中宠股份,山东,饲料,中小板,20170821
1369,002892.SZ,002892,科力尔,湖南,电气设备,中小板,20170817
1370,002893.SZ,002893,华通热力,北京,供气供热,中小板,20170915
1371,002895.SZ,002895,川恒股份,贵州,化工原料,中小板,20170825
1372,002896.SZ,002896,中大力德,浙江,机械基件,中小板,20170829
1373,002897.SZ,002897,意华股份,浙江,元器件,中小板,20170907
1374,002898.SZ,002898,赛隆药业,广东,化学制药,中小板,20170912
1375,002899.SZ,002899,英派斯,山东,文教休闲,中小板,20170915
1376,002900.SZ,002900,哈三联,黑龙江,化学制药,中小板,20170922
1377,002901.SZ,002901,大博医疗,福建,医疗保健,中小板,20170922
1378,002902.SZ,002902,铭普光磁,广东,元器件,中小板,20170929
1379,002903.SZ,002903,宇环数控,湖南,机床制造,中小板,20171013
1380,002905.SZ,002905,金逸影视,广东,影视音像,中小板,20171016
1381,002906.SZ,002906,华阳集团,广东,汽车配件,中小板,20171013
1382,002907.SZ,002907,华森制药,重庆,中成药,中小板,20171020
1383,002908.SZ,002908,德生科技,广东,元器件,中小板,20171020
1384,002909.SZ,002909,集泰股份,广东,化工原料,中小板,20171026
1385,002910.SZ,002910,庄园牧场,甘肃,乳制品,中小板,20171031
1386,002911.SZ,002911,佛燃能源,广东,供气供热,中小板,20171122
1387,002912.SZ,002912,中新赛克,深圳,软件服务,中小板,20171121
1388,002913.SZ,002913,奥士康,湖南,元器件,中小板,20171201
1389,002915.SZ,002915,中欣氟材,浙江,化工原料,中小板,20171205
1390,002916.SZ,002916,深南电路,深圳,元器件,中小板,20171213
1391,002917.SZ,002917,金奥博,深圳,化工原料,中小板,20171208
1392,002918.SZ,002918,蒙娜丽莎,广东,陶瓷,中小板,20171219
1393,002919.SZ,002919,名臣健康,广东,日用化工,中小板,20171218
1394,002920.SZ,002920,德赛西威,广东,汽车配件,中小板,20171226
1395,002921.SZ,002921,联诚精密,山东,汽车配件,中小板,20171227
1396,002922.SZ,002922,伊戈尔,广东,电气设备,中小板,20171229
1397,002923.SZ,002923,润都股份,广东,化学制药,中小板,20180105
1398,002925.SZ,002925,盈趣科技,福建,元器件,中小板,20180115
1399,002926.SZ,002926,华西证券,四川,证券,中小板,20180205
1400,002927.SZ,002927,泰永长征,贵州,电气设备,中小板,20180223
1401,002928.SZ,002928,华夏航空,贵州,空运,中小板,20180302
1402,002929.SZ,002929,润建股份,广西,通信设备,中小板,20180301
1403,002930.SZ,002930,宏川智慧,广东,仓储物流,中小板,20180328
1404,002931.SZ,002931,锋龙股份,浙江,机械基件,中小板,20180403
1405,002932.SZ,002932,明德生物,湖北,医疗保健,中小板,20180710
1406,002933.SZ,002933,新兴装备,北京,航空,中小板,20180828
1407,002935.SZ,002935,天奥电子,四川,航空,中小板,20180903
1408,002936.SZ,002936,郑州银行,河南,银行,中小板,20180919
1409,002937.SZ,002937,兴瑞科技,浙江,元器件,中小板,20180926
1410,002938.SZ,002938,鹏鼎控股,深圳,元器件,中小板,20180918
1411,002939.SZ,002939,长城证券,深圳,证券,中小板,20181026
1412,002940.SZ,002940,昂利康,浙江,化学制药,中小板,20181023
1413,002941.SZ,002941,新疆交建,新疆,建筑工程,中小板,20181128
1414,002942.SZ,002942,新农股份,浙江,农药化肥,中小板,20181205
1415,002943.SZ,002943,宇晶股份,湖南,机床制造,中小板,20181129
1416,002945.SZ,002945,华林证券,西藏,证券,中小板,20190117
1417,002946.SZ,002946,新乳业,四川,乳制品,中小板,20190125
1418,002947.SZ,002947,恒铭达,江苏,元器件,中小板,20190201
1419,002948.SZ,002948,青岛银行,山东,银行,中小板,20190116
1420,002949.SZ,002949,华阳国际,深圳,建筑工程,中小板,20190226
1421,002950.SZ,002950,奥美医疗,湖北,医疗保健,中小板,20190311
1422,002951.SZ,002951,金时科技,四川,广告包装,中小板,20190315
1423,002952.SZ,002952,亚世光电,辽宁,元器件,中小板,20190328
1424,002953.SZ,002953,日丰股份,广东,电气设备,中小板,20190509
1425,002955.SZ,002955,鸿合科技,北京,IT设备,中小板,20190523
1426,002956.SZ,002956,西麦食品,广西,食品,中小板,20190619
1427,002957.SZ,002957,科瑞技术,深圳,专用机械,中小板,20190726
1428,002958.SZ,002958,青农商行,山东,银行,中小板,20190326
1429,002959.SZ,002959,小熊电器,广东,家用电器,中小板,20190823
1430,002960.SZ,002960,青鸟消防,河北,专用机械,中小板,20190809
1431,002961.SZ,002961,瑞达期货,福建,多元金融,中小板,20190905
1432,002962.SZ,002962,五方光电,湖北,元器件,中小板,20190917
1433,002963.SZ,002963,豪尔赛,北京,装修装饰,中小板,20191028
1434,002965.SZ,002965,祥鑫科技,广东,汽车配件,中小板,20191025
1435,002966.SZ,002966,苏州银行,江苏,银行,中小板,20190802
1436,002967.SZ,002967,广电计量,广东,电器仪表,中小板,20191108
1437,002968.SZ,002968,新大正,重庆,房产服务,中小板,20191203
1438,002969.SZ,002969,嘉美包装,安徽,广告包装,中小板,20191202
1439,002970.SZ,002970,锐明技术,深圳,通信设备,中小板,20191217
1440,002971.SZ,002971,和远气体,湖北,化工原料,中小板,20200113
1441,002972.SZ,002972,科安达,深圳,运输设备,中小板,20191227
1442,002973.SZ,002973,侨银股份,广东,环境保护,中小板,20200106
1443,002975.SZ,002975,博杰股份,广东,专用机械,中小板,20200205
1444,002976.SZ,002976,瑞玛精密,江苏,元器件,中小板,20200306
1445,002977.SZ,002977,天箭科技,四川,通信设备,中小板,20200317
1446,002978.SZ,002978,安宁股份,四川,小金属,中小板,20200417
1447,002979.SZ,002979,雷赛智能,深圳,专用机械,中小板,20200408
1448,002980.SZ,002980,华盛昌,深圳,电器仪表,中小板,20200415
1449,002981.SZ,002981,朝阳科技,广东,元器件,中小板,20200417
1450,002982.SZ,002982,湘佳股份,湖南,农业综合,中小板,20200424
1451,002983.SZ,002983,芯瑞达,安徽,元器件,中小板,20200428
1452,002984.SZ,002984,森麒麟,山东,汽车配件,中小板,20200911
1453,002985.SZ,002985,北摩高科,北京,航空,中小板,20200429
1454,002986.SZ,002986,宇新股份,湖南,化工原料,中小板,20200602
1455,002987.SZ,002987,京北方,北京,软件服务,中小板,20200507
1456,002988.SZ,002988,豪美新材,广东,铝,中小板,20200518
1457,002989.SZ,002989,中天精装,深圳,装修装饰,中小板,20200610
1458,002990.SZ,002990,盛视科技,深圳,软件服务,中小板,20200525
1459,002991.SZ,002991,甘源食品,江西,食品,中小板,20200731
1460,002992.SZ,002992,宝明科技,深圳,元器件,中小板,20200803
1461,002993.SZ,002993,奥海科技,广东,元器件,中小板,20200817
1462,002995.SZ,002995,天地在线,北京,互联网,中小板,20200805
1463,002996.SZ,002996,顺博合金,重庆,铝,中小板,20200828
1464,002997.SZ,002997,瑞鹄模具,安徽,专用机械,中小板,20200903
1465,002998.SZ,002998,优彩资源,江苏,化纤,中小板,20200925
1466,002999.SZ,002999,天禾股份,广东,批发业,中小板,20200903
1467,003000.SZ,003000,劲仔食品,湖南,食品,中小板,20200914
1468,003001.SZ,003001,中岩大地,北京,建筑工程,中小板,20201013
1469,003002.SZ,003002,壶化股份,山西,化工原料,中小板,20200922
1470,003003.SZ,003003,天元股份,广东,广告包装,中小板,20200921
1471,003004.SZ,003004,声迅股份,北京,软件服务,中小板,20201126
1472,003005.SZ,003005,竞业达,北京,软件服务,中小板,20200922
1473,003006.SZ,003006,百亚股份,重庆,造纸,中小板,20200921
1474,003007.SZ,003007,直真科技,北京,软件服务,中小板,20200923
1475,003008.SZ,003008,开普检测,河南,电气设备,中小板,20200923
1476,003009.SZ,003009,中天火箭,陕西,航空,中小板,20200925
1477,003010.SZ,003010,若羽臣,广东,互联网,中小板,20200925
1478,003011.SZ,003011,海象新材,浙江,家居用品,中小板,20200930
1479,003012.SZ,003012,东鹏控股,广东,陶瓷,中小板,20201019
1480,003013.SZ,003013,地铁设计,广东,建筑工程,中小板,20201022
1481,003015.SZ,003015,日久光电,江苏,元器件,中小板,20201021
1482,003016.SZ,003016,欣贺股份,福建,服饰,中小板,20201026
1483,003017.SZ,003017,大洋生物,浙江,化工原料,中小板,20201026
1484,003018.SZ,003018,金富科技,广东,塑料,中小板,20201106
1485,003019.SZ,003019,宸展光电,福建,元器件,中小板,20201117
1486,003020.SZ,003020,立方制药,安徽,化学制药,中小板,20201215
1487,003021.SZ,003021,兆威机电,深圳,元器件,中小板,20201204
1488,003022.SZ,003022,联泓新科,山东,化工原料,中小板,20201208
1489,003023.SZ,003023,彩虹集团,四川,家用电器,中小板,20201211
1490,003025.SZ,003025,思进智能,浙江,机床制造,中小板,20201211
1491,003026.SZ,003026,中晶科技,浙江,半导体,中小板,20201218
1492,003027.SZ,003027,同兴环保,安徽,环境保护,中小板,20201218
1493,003028.SZ,003028,振邦智能,深圳,元器件,中小板,20201228
1494,003029.SZ,003029,吉大正元,吉林,软件服务,中小板,20201224
1495,003030.SZ,003030,祖名股份,浙江,食品,中小板,20210106
1496,003031.SZ,003031,中瓷电子,河北,元器件,中小板,20210104
1497,003032.SZ,003032,传智教育,江苏,文教休闲,中小板,20210112
1498,003033.SZ,003033,征和工业,山东,汽车配件,中小板,20210111
1499,003035.SZ,003035,南网能源,广东,新型电力,中小板,20210119
1500,003036.SZ,003036,泰坦股份,浙江,纺织机械,中小板,20210128
1501,003037.SZ,003037,三和管桩,广东,水泥,中小板,20210204
1502,003038.SZ,003038,鑫铂股份,安徽,铝,中小板,20210210
1503,003039.SZ,003039,顺控发展,广东,水务,中小板,20210308
1504,003040.SZ,003040,楚天龙,广东,元器件,中小板,20210322
1505,003041.SZ,003041,真爱美家,浙江,纺织,中小板,20210406
1506,003042.SZ,003042,中农联合,山东,农药化肥,中小板,20210406
1507,003043.SZ,003043,华亚智能,江苏,半导体,中小板,20210406
1508,003816.SZ,003816,中国广核,深圳,新型电力,中小板,20190826
1509,300001.SZ,300001,特锐德,山东,电气设备,创业板,20091030
1510,300002.SZ,300002,神州泰岳,北京,软件服务,创业板,20091030
1511,300003.SZ,300003,乐普医疗,北京,医疗保健,创业板,20091030
1512,300004.SZ,300004,南风股份,广东,电气设备,创业板,20091030
1513,300005.SZ,300005,探路者,北京,服饰,创业板,20091030
1514,300006.SZ,300006,莱美药业,重庆,化学制药,创业板,20091030
1515,300007.SZ,300007,汉威科技,河南,电器仪表,创业板,20091030
1516,300008.SZ,300008,天海防务,上海,船舶,创业板,20091030
1517,300009.SZ,300009,安科生物,安徽,生物制药,创业板,20091030
1518,300010.SZ,300010,豆神教育,北京,软件服务,创业板,20091030
1519,300011.SZ,300011,鼎汉技术,北京,运输设备,创业板,20091030
1520,300012.SZ,300012,华测检测,深圳,电器仪表,创业板,20091030
1521,300013.SZ,300013,新宁物流,河南,仓储物流,创业板,20091030
1522,300014.SZ,300014,亿纬锂能,广东,电气设备,创业板,20091030
1523,300015.SZ,300015,爱尔眼科,湖南,医疗保健,创业板,20091030
1524,300016.SZ,300016,北陆药业,北京,化学制药,创业板,20091030
1525,300017.SZ,300017,网宿科技,上海,软件服务,创业板,20091030
1526,300018.SZ,300018,中元股份,湖北,电气设备,创业板,20091030
1527,300019.SZ,300019,硅宝科技,四川,化工原料,创业板,20091030
1528,300020.SZ,300020,银江技术,浙江,软件服务,创业板,20091030
1529,300021.SZ,300021,大禹节水,甘肃,农业综合,创业板,20091030
1530,300022.SZ,300022,吉峰科技,四川,农用机械,创业板,20091030
1531,300024.SZ,300024,机器人,辽宁,专用机械,创业板,20091030
1532,300025.SZ,300025,华星创业,浙江,通信设备,创业板,20091030
1533,300026.SZ,300026,红日药业,天津,中成药,创业板,20091030
1534,300027.SZ,300027,华谊兄弟,浙江,影视音像,创业板,20091030
1535,300029.SZ,300029,ST天龙,江苏,电气设备,创业板,20091225
1536,300030.SZ,300030,阳普医疗,广东,医疗保健,创业板,20091225
1537,300031.SZ,300031,宝通科技,江苏,互联网,创业板,20091225
1538,300032.SZ,300032,金龙机电,浙江,元器件,创业板,20091225
1539,300033.SZ,300033,同花顺,浙江,软件服务,创业板,20091225
1540,300034.SZ,300034,钢研高纳,北京,航空,创业板,20091225
1541,300035.SZ,300035,中科电气,湖南,电气设备,创业板,20091225
1542,300036.SZ,300036,超图软件,北京,软件服务,创业板,20091225
1543,300037.SZ,300037,新宙邦,深圳,化工原料,创业板,20100108
1544,300039.SZ,300039,上海凯宝,上海,中成药,创业板,20100108
1545,300040.SZ,300040,九洲集团,黑龙江,电气设备,创业板,20100108
1546,300041.SZ,300041,回天新材,湖北,化工原料,创业板,20100108
1547,300042.SZ,300042,朗科科技,深圳,IT设备,创业板,20100108
1548,300043.SZ,300043,星辉娱乐,广东,文教休闲,创业板,20100120
1549,300044.SZ,300044,赛为智能,深圳,软件服务,创业板,20100120
1550,300045.SZ,300045,华力创通,北京,IT设备,创业板,20100120
1551,300046.SZ,300046,台基股份,湖北,半导体,创业板,20100120
1552,300047.SZ,300047,天源迪科,深圳,软件服务,创业板,20100120
1553,300048.SZ,300048,合康新能,北京,电气设备,创业板,20100120
1554,300049.SZ,300049,福瑞股份,内蒙,医疗保健,创业板,20100120
1555,300050.SZ,300050,世纪鼎利,广东,通信设备,创业板,20100120
1556,300051.SZ,300051,三五互联,福建,互联网,创业板,20100211
1557,300052.SZ,300052,中青宝,深圳,互联网,创业板,20100211
1558,300053.SZ,300053,欧比特,广东,半导体,创业板,20100211
1559,300054.SZ,300054,鼎龙股份,湖北,化工原料,创业板,20100211
1560,300055.SZ,300055,万邦达,北京,环境保护,创业板,20100226
1561,300056.SZ,300056,中创环保,福建,环境保护,创业板,20100226
1562,300057.SZ,300057,万顺新材,广东,铝,创业板,20100226
1563,300058.SZ,300058,蓝色光标,北京,广告包装,创业板,20100226
1564,300059.SZ,300059,东方财富,上海,证券,创业板,20100319
1565,300061.SZ,300061,旗天科技,上海,互联网,创业板,20100319
1566,300062.SZ,300062,中能电气,福建,电气设备,创业板,20100319
1567,300063.SZ,300063,天龙集团,广东,互联网,创业板,20100326
1568,300065.SZ,300065,海兰信,北京,船舶,创业板,20100326
1569,300066.SZ,300066,三川智慧,江西,电器仪表,创业板,20100326
1570,300067.SZ,300067,安诺其,上海,染料涂料,创业板,20100421
1571,300068.SZ,300068,南都电源,浙江,电气设备,创业板,20100421
1572,300069.SZ,300069,金利华电,山西,电气设备,创业板,20100421
1573,300070.SZ,300070,碧水源,北京,环境保护,创业板,20100421
1574,300071.SZ,300071,福石控股,北京,广告包装,创业板,20100421
1575,300072.SZ,300072,海新能科,北京,环境保护,创业板,20100427
1576,300073.SZ,300073,当升科技,北京,电气设备,创业板,20100427
1577,300074.SZ,300074,华平股份,上海,软件服务,创业板,20100427
1578,300075.SZ,300075,数字政通,北京,软件服务,创业板,20100427
1579,300076.SZ,300076,GQY视讯,浙江,IT设备,创业板,20100430
1580,300077.SZ,300077,国民技术,深圳,半导体,创业板,20100430
1581,300078.SZ,300078,思创医惠,浙江,软件服务,创业板,20100430
1582,300079.SZ,300079,数码视讯,北京,通信设备,创业板,20100430
1583,300080.SZ,300080,易成新能,河南,电气设备,创业板,20100625
1584,300081.SZ,300081,恒信东方,北京,文教休闲,创业板,20100520
1585,300082.SZ,300082,奥克股份,辽宁,化工原料,创业板,20100520
1586,300083.SZ,300083,创世纪,广东,机床制造,创业板,20100520
1587,300084.SZ,300084,海默科技,甘肃,专用机械,创业板,20100520
1588,300085.SZ,300085,银之杰,深圳,软件服务,创业板,20100526
1589,300086.SZ,300086,康芝药业,海南,化学制药,创业板,20100526
1590,300087.SZ,300087,荃银高科,安徽,种植业,创业板,20100526
1591,300088.SZ,300088,长信科技,安徽,元器件,创业板,20100526
1592,300089.SZ,300089,*ST文化,广东,文教休闲,创业板,20100625
1593,300091.SZ,300091,金通灵,江苏,机械基件,创业板,20100625
1594,300092.SZ,300092,科新机电,四川,专用机械,创业板,20100708
1595,300093.SZ,300093,金刚光伏,甘肃,玻璃,创业板,20100708
1596,300094.SZ,300094,国联水产,广东,渔业,创业板,20100708
1597,300095.SZ,300095,华伍股份,江西,电气设备,创业板,20100728
1598,300096.SZ,300096,易联众,福建,软件服务,创业板,20100728
1599,300097.SZ,300097,智云股份,辽宁,专用机械,创业板,20100728
1600,300098.SZ,300098,高新兴,广东,软件服务,创业板,20100728
1601,300099.SZ,300099,精准信息,山东,电器仪表,创业板,20100806
1602,300100.SZ,300100,双林股份,浙江,汽车服务,创业板,20100806
1603,300101.SZ,300101,振芯科技,四川,通信设备,创业板,20100806
1604,300102.SZ,300102,乾照光电,福建,半导体,创业板,20100812
1605,300103.SZ,300103,达刚控股,陕西,环境保护,创业板,20100812
1606,300105.SZ,300105,龙源技术,山东,电器仪表,创业板,20100820
1607,300106.SZ,300106,西部牧业,新疆,乳制品,创业板,20100820
1608,300107.SZ,300107,建新股份,河北,化工原料,创业板,20100820
1609,300108.SZ,300108,*ST吉药,吉林,中成药,创业板,20100825
1610,300109.SZ,300109,新开源,河南,化工原料,创业板,20100825
